Unnamed: 0,x5,y5,z5,c5,x6,y6,z6,c6,x7,y7,z7,c7,rolling_var_x5_10,rolling_var_y5_10,rolling_var_z5_10,rolling_var_c5_10,rolling_var_x6_10,rolling_var_y6_10,rolling_var_z6_10,rolling_var_c6_10,rolling_var_x7_10,rolling_var_y7_10,rolling_var_z7_10,rolling_var_c7_10,rolling_var_x5_20,rolling_var_y5_20,rolling_var_z5_20,rolling_var_c5_20,rolling_var_x6_20,rolling_var_y6_20,rolling_var_z6_20,rolling_var_c6_20,rolling_var_x7_20,rolling_var_y7_20,rolling_var_z7_20,rolling_var_c7_20
137,-404,217,260,-944,-432.0,283.0,-72.0,-312.0,-1040.0,305.0,-124.0,-960.0,,,,,,,,,,,,,,,,,,,,,,,,
138,-404,220,252,-952,-448.0,284.0,-56.0,-352.0,-1080.0,304.0,-108.0,-1020.0,,,,,,,,,,,,,,,,,,,,,,,,
139,-424,216,244,-952,-448.0,284.0,-76.0,-312.0,-1088.0,305.0,-124.0,-1020.0,,,,,,,,,,,,,,,,,,,,,,,,
140,-424,215,280,-1000,-508.0,282.0,-80.0,-308.0,-1108.0,302.0,-148.0,-976.0,,,,,,,,,,,,,,,,,,,,,,,,
141,-484,216,260,-876,-556.0,282.0,-68.0,-128.0,-1092.0,300.0,-144.0,-984.0,,,,,,,,,,,,,,,,,,,,,,,,
142,-580,214,264,-776,-656.0,282.0,-88.0,64.0,-1048.0,299.0,-196.0,-744.0,,,,,,,,,,,,,,,,,,,,,,,,
143,-648,216,248,-548,-776.0,282.0,-84.0,208.0,-1036.0,299.0,-172.0,-652.0,,,,,,,,,,,,,,,,,,,,,,,,
144,-744,214,320,-556,-768.0,281.0,-104.0,288.0,-1000.0,295.0,-260.0,-576.0,,,,,,,,,,,,,,,,,,,,,,,,
145,-780,217,292,-424,-836.0,279.0,-92.0,356.0,-988.0,294.0,-232.0,-488.0,,,,,,,,,,,,,,,,,,,,,,,,
146,-808,216,328,-380,-844.0,279.0,-96.0,392.0,-988.0,294.0,-224.0,-452.0,,,,,,,,,,,,,,,,,,,,,,,,
147,-832,215,348,-364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
